idFactura;montoTotal;habitacion
8108;8557786;108815
8109;788029;79972
8110;9750603;94187
8111;8318896;52367
8112;1774635;102543
8113;3319579;84849
8114;3460748;9804
8115;5398484;27980
8116;601218;3434
8117;6418745;102316
8118;4144562;18308
8119;4859322;73254
8120;8994882;16273
8121;1690295;50887
8122;1309811;95950
8123;9737329;104101
8124;8492710;85739
8125;7958021;26580
8126;8603218;76509
8127;8994038;71001
8128;8532140;25234
8129;4157740;71919
8130;9733392;26458
8131;370885;30248
8132;1928628;43913
8133;9540846;68306
8134;4188164;57621
8135;5925179;49694
8136;7784401;92778
8137;7597239;108320
8138;2147143;113188
8139;9568375;109681
8140;7333814;71228
8141;4012940;56089
8142;7786040;67705
8143;9837544;27734
8144;2751564;76040
8145;5711048;84813
8146;5254296;45921
8147;5627796;4406
8148;6607326;4798
8149;8363613;67655
8150;7384181;96554
8151;8656703;62346
8152;4163478;21532
8153;2207370;19832
8154;908759;92513
8155;5102418;32481
8156;846195;28089
8157;5639798;94770
8158;9023257;23540
8159;604486;96945
8160;8729082;106280
8161;5138272;9003
8162;9972895;107629
8163;773406;47426
8164;104276;59418
8165;2494399;73403
8166;7398523;73430
8167;3756424;116839
8168;8223293;105813
8169;7246536;79258
8170;9910636;12611
8171;5577007;84268
8172;5393468;99194
8173;5640654;53264
8174;3961290;94163
8175;1314883;25247
8176;8663024;20482
8177;5035181;115382
8178;7067096;93074
8179;956329;116788
8180;4474836;70289
8181;7345914;27766
8182;3970768;107024
8183;4276855;103435
8184;8208667;44697
8185;9345866;16800
8186;6257980;105448
8187;5340499;84502
8188;7649624;11085
8189;9042977;22269
8190;86151;39648
8191;5967287;92097
8192;4760067;18370
8193;1555287;25510
8194;5435554;47778
8195;6018464;1079
8196;7228085;85509
8197;2678887;17558
8198;154562;25183
8199;9144385;57101
8200;9641664;13294
8201;5678454;40266
8202;4719084;71815
8203;2675032;38195
8204;6271960;63542
8205;2099895;43147
8206;9341479;49234
8207;1179240;75206
8208;1934472;117806
8209;2761736;51348
8210;8232189;11845
8211;7641033;12850
8212;8179200;76403
8213;3737554;10301
8214;3296551;103268
8215;1800234;74527
8216;402750;55866
8217;5937781;94728
8218;6692636;79677
8219;591781;41448
8220;1599022;109506
8221;5338596;43770
8222;5935509;22140
8223;8984207;38312
8224;8417540;49221
8225;5923969;29512
8226;4361516;9970
8227;4700315;77603
8228;1942090;71036
8229;2134020;2396
8230;2752905;26980
8231;7548522;6191
8232;8956488;87772
8233;4597828;107282
8234;4122809;13928
8235;60323;104528
8236;9689339;58383
8237;9564011;111158
8238;1317627;51683
8239;3224257;96957
8240;5318840;117487
8241;5876324;11763
8242;445745;90035
8243;8595681;1250
8244;8325006;96391
8245;7713967;90055
8246;466225;75948
8247;2372300;94779
8248;9603633;2089
8249;3027301;113845
8250;1103912;113911
8251;4625970;114903
8252;6390924;19993
8253;8349014;17699
8254;9308101;78213
8255;3580298;21850
8256;4657203;35161
8257;9361957;84960
8258;7956629;43348
8259;9313983;106476
8260;1769212;42588
8261;2352467;36421
8262;4384873;113075
8263;3373889;1540
8264;1453693;105746
8265;588580;74334
8266;9891333;63491
8267;8804719;119581
8268;5774795;21105
8269;1962060;41172
8270;688250;14730
8271;1582039;75148
8272;548158;67279
8273;1524249;61483
8274;4773021;3790
8275;4784560;89826
8276;3526409;21321
8277;9599652;80008
8278;9732062;55706
8279;2178900;60616
8280;3027164;6282
8281;7543050;4685
8282;5279685;42289
8283;7118131;31358
8284;1311221;75505
8285;1245240;119467
8286;2187147;43032
8287;5621921;29582
8288;6226921;60603
8289;3381806;93205
8290;9427386;90118
8291;46570;79500
8292;8486048;12385
8293;1688386;52737
8294;6528291;66781
8295;8276827;38551
8296;7534688;101584
8297;763119;74014
8298;3756430;28488
8299;4542735;34441
8300;6417931;80643
8301;2382779;85702
8302;1689769;26517
8303;61235;106865
8304;1177665;104384
8305;1344156;60046
8306;2907530;56699
8307;4913107;77490
8308;9950146;82216
8309;7261966;105627
8310;1467666;84444
8311;7639597;31220
8312;7889646;85105
8313;714742;33326
8314;1986635;98472
8315;375350;118396
8316;3718324;52927
8317;9710001;42344
8318;3804132;29487
8319;4909206;33929
8320;3661058;48102
8321;3238398;71636
8322;1034799;89705
8323;8626972;55417
8324;3870133;79577
8325;8046214;109991
8326;3862522;92744
8327;9072799;40534
8328;9284434;114174
8329;9741970;118402
8330;9725556;107651
8331;4039176;16798
8332;9546583;78277
8333;2323619;72059
8334;8130809;92214
8335;7719558;74938
8336;930904;76867
8337;3893833;52761
8338;6326343;57377
8339;7668864;87951
8340;1066945;108477
8341;3223136;105946
8342;6138616;81603
8343;6364384;119839
8344;1978536;75586
8345;1704329;70477
8346;3067440;49455
8347;1720184;47043
8348;9542902;54603
8349;6323462;119909
8350;7441384;108121
8351;6540465;9123
8352;8602656;19340
8353;5658754;31956
8354;8000568;29251
8355;4295566;69400
8356;5436453;56797
8357;9883201;96511
8358;4643735;73761
8359;7027173;10799
8360;8842429;550
8361;8130600;80750
8362;1476993;54008
8363;3097621;11753
8364;5886940;81718
8365;1758291;2785
8366;204915;72157
8367;9495684;55876
8368;741478;15758
8369;4537410;96538
8370;8061755;69707
8371;8246478;86542
8372;7908222;59349
8373;3301619;46925
8374;3748778;110310
8375;1682009;101314
8376;4899649;1453
8377;9573934;29192
8378;5424324;59927
8379;4651404;16389
8380;9299610;78508
8381;2714484;34572
8382;721394;84833
8383;6387372;36362
8384;2952789;19011
8385;1281496;82658
8386;9936501;70206
8387;1579265;93840
8388;5847777;92338
8389;306430;113632
8390;2632316;60837
8391;1316994;108954
8392;7830624;3000
8393;7658103;108064
8394;6990932;24443
8395;6262836;70439
8396;1559359;11782
8397;3505710;85681
8398;2588185;40279
8399;3413139;50197
8400;4138619;15743
8401;9806550;93794
8402;8377414;111548
8403;3657938;94847
8404;4533214;79535
8405;5613668;23419
8406;8642025;39196
8407;5575761;60112
8408;1204666;59143
8409;8899225;20065
8410;1096438;100429
8411;4623354;117376
8412;4111167;109369
8413;2619381;93448
8414;335478;71940
8415;9946420;67675
8416;6799687;113353
8417;7297964;69486
8418;2241207;116388
8419;1673106;48774
8420;1049215;54611
8421;1027553;19229
8422;161238;21586
8423;7606985;66214
8424;4888194;13677
8425;6808305;34784
8426;9781980;35550
8427;5274990;18244
8428;5789460;50126
8429;1854025;42161
8430;4970334;46762
8431;3054321;89844
8432;7669632;37968
8433;1684635;12897
8434;9139531;45944
8435;7791885;85321
8436;9868342;75169
8437;8159300;62324
8438;2466935;84779
8439;9217368;101007
8440;9509479;20530
8441;692707;24143
8442;9863312;30585
8443;3116021;53963
8444;1861467;27757
8445;4493549;83184
8446;8632096;32996
8447;9890036;68921
8448;3310849;107308
8449;157442;46555
8450;75876;75396
8451;3158638;118782
8452;9928472;41601
8453;2345209;88216
8454;126007;68292
8455;2272478;77873
8456;7204755;35906
8457;5335004;56989
8458;9347354;108133
8459;4507810;70291
8460;415457;48032
8461;5158490;30019
8462;1761156;26275
8463;6001722;83960
8464;6128691;11681
8465;1199314;54201
8466;1479077;82238
8467;9658077;33155
8468;4447679;118280
8469;9935865;2860
8470;1144027;100126
8471;9995096;62817
8472;2260304;36244
8473;8764412;48910
8474;1121797;80936
8475;5744306;37006
8476;1250769;73509
8477;7063220;76403
8478;9153691;31231
8479;424642;63709
8480;4215153;68974
8481;9421657;32262
8482;4904926;87955
8483;4440370;86792
8484;5829601;2625
8485;3184781;34633
8486;211439;321
8487;4970366;55463
8488;717664;29383
8489;8338702;11948
8490;5629494;61472
8491;4567479;43513
8492;8723750;15501
8493;3843686;15580
8494;4139447;56518
8495;4491033;73523
8496;7263772;8335
8497;2987687;16270
8498;7956535;10528
8499;5473017;11393
8500;7981610;62262
8501;2919681;72350
8502;7658675;1390
8503;4131256;102428
8504;4383995;80242
8505;4600100;24947
8506;5145127;103885
8507;7300407;108134
8508;7853981;60615
8509;9630978;87931
8510;6930768;30800
8511;18347;30525
8512;5872487;85464
8513;5743336;41456
8514;7773582;13100
8515;2081553;28742
8516;3547738;51779
8517;4809733;68739
8518;1843727;78639
8519;588537;47345
8520;5432333;64331
8521;1499805;12578
8522;9810228;43098
8523;6143004;1032
8524;6935878;104891
8525;3513658;94867
8526;2673302;117440
8527;8580286;78362
8528;6806354;78249
8529;8915550;118799
8530;8162911;90251
8531;9603384;18888
8532;3611608;28757
8533;2264500;38290
8534;5119086;20660
8535;101840;26541
8536;5838730;48138
8537;8804622;68027
8538;4595889;70196
8539;1426949;58980
8540;3781414;49215
8541;6931699;27072
8542;4308171;93754
8543;4508659;33546
8544;6552457;113329
8545;5619337;103669
8546;4575235;3122
8547;1827327;65592
8548;6553830;39357
8549;273064;52719
8550;9286880;80047
8551;5507035;30934
8552;6776171;21209
8553;1913630;13161
8554;4134305;14743
8555;9066039;12350
8556;8307074;21742
8557;1394524;14500
8558;5904815;57095
8559;2916201;14802
8560;5328257;96140
8561;8309293;88496
8562;9540775;1250
8563;7201322;38083
8564;4154799;67519
8565;522535;42394
8566;2306750;54593
8567;4866380;111400
8568;8516696;14447
8569;5912430;30412
8570;6242460;63583
8571;6709449;112148
8572;3763422;76964
8573;8135382;43280
8574;9609135;110938
8575;644406;105128
8576;9857401;80564
8577;6705653;21401
8578;1403477;103778
8579;2417792;34180
8580;4631854;36942
8581;2988270;34841
8582;4954905;40566
8583;9318703;42151
8584;9620342;95972
8585;2202467;16986
8586;5499281;104683
8587;9557209;21826
8588;9668693;99808
8589;5973813;100441
8590;7819517;33826
8591;4886167;50968
8592;6838072;52282
8593;5685969;104523
8594;2391997;59800
8595;2185825;113202
8596;4105531;81633
8597;8275349;40347
8598;8083019;111521
8599;2376685;105375
8600;4974269;47180
8601;5589011;112074
8602;1938694;44182
8603;9989641;56888
8604;4406027;28722
8605;3395394;112973
8606;2985066;105279
8607;9748733;80230
8608;993981;42370
8609;7163744;35744
8610;7781161;99515
8611;199659;92217
8612;4000332;96104
8613;1252225;95969
8614;1661318;66669
8615;4331746;66273
8616;281869;79791
8617;1272135;4144
8618;9473167;52839
8619;7231969;14350
8620;5018345;57175
8621;1881059;87624
8622;205478;11513
8623;5702648;29263
8624;2235525;19389
8625;8724732;34575
8626;1338507;37610
8627;8896389;9925
8628;1226052;34829
8629;1587152;21
8630;3119647;70600
8631;8263248;40489
8632;6722733;1669
8633;6665868;81985
8634;4330176;24220
8635;2866493;94835
8636;3174611;119885
8637;6785645;102775
8638;4013677;6326
8639;3576109;29147
8640;1090783;109026
8641;5563044;70242
8642;3623235;71867
8643;7151729;31048
8644;2202198;115132
8645;9157045;70107
8646;9572834;9088
8647;9540884;29562
8648;4049606;88992
8649;7446844;3980
8650;4979390;100612
8651;3253734;32591
8652;5732295;93896
8653;4737753;18918
8654;4569311;113452
8655;2038523;69678
8656;5260038;92955
8657;9772265;52797
8658;5674666;102163
8659;582128;11927
8660;2395325;101160
8661;3143130;75973
8662;5337424;56227
8663;1468237;40485
8664;4230942;943
8665;3898457;15742
8666;7985573;68859
8667;430082;23234
8668;7339832;33009
8669;4699964;70674
8670;2575309;1817
8671;1660366;40708
8672;8291841;45919
8673;8828137;22014
8674;5113659;2650
8675;9570600;23539
8676;8949333;57205
8677;8390758;43038
8678;4183803;55076
8679;3305767;19806
8680;1323859;40245
8681;2565691;45551
8682;3134850;5631
8683;8734141;112192
8684;5740780;112465
8685;5083839;104845
8686;2177333;1942
8687;4849625;111388
8688;510434;42554
8689;4891207;14080
8690;2238902;23899
8691;3281439;50352
8692;6829811;25663
8693;3049857;81494
8694;2675172;10649
8695;384623;63316
8696;1481503;67857
8697;80079;1901
8698;4754313;53150
8699;9633599;85197
8700;5261792;54171
8701;8016654;14237
8702;3553112;36206
8703;1002630;40152
8704;6856265;38261
8705;7518069;75780
8706;3335587;12211
8707;572121;55855
8708;2077431;116809
8709;560644;50604
8710;7537682;72985
8711;2325423;54794
8712;9369219;99750
8713;8585543;71611
8714;6355549;22925
8715;3255328;2569
8716;443969;112983
8717;6397683;39859
8718;1777020;61423
8719;1713516;29608
8720;7262065;72586
8721;1944406;92550
8722;1399855;4381
8723;2980909;30986
8724;9977992;765
8725;6804986;11433
8726;4253012;2968
8727;1912361;117459
8728;155340;4551
8729;3941243;119338
8730;8120905;10608
8731;9451258;144
8732;5198728;55625
8733;2854067;96798
8734;3440824;2381
8735;8828656;90952
8736;9467787;8747
8737;7730238;19784
8738;6594165;116215
8739;5902780;54264
8740;312766;30570
8741;2169242;29524
8742;3443021;66510
8743;3533691;112013
8744;731806;5352
8745;1357594;36743
8746;2401614;36689
8747;5210500;114065
8748;9333945;33011
8749;152590;113622
8750;6743681;87795
8751;3003934;20893
8752;7535149;3041
8753;7518060;56166
8754;7419381;90640
8755;6953437;90047
8756;4238096;46839
8757;3329305;90860
8758;4075014;115546
8759;5736311;57569
8760;5570598;12191
8761;6525478;62064
8762;9325717;74082
8763;3170844;81991
8764;954385;25756
8765;8788921;32785
8766;6346100;15671
8767;4269942;41957
8768;9018322;63215
8769;3812962;76945
8770;7414725;19046
8771;1077104;5009
8772;5087423;42029
8773;4892715;61260
8774;7257160;94081
8775;6146710;66061
8776;7772815;17990
8777;4363196;81524
8778;4271748;39499
8779;1977559;100654
8780;9140873;31991
8781;8516738;119128
8782;1073340;19390
8783;1233660;44620
8784;2803096;37687
8785;6588511;77697
8786;3028016;100344
8787;9457806;91171
8788;5499372;11233
8789;243216;98111
8790;4139464;89213
8791;7889743;74468
8792;1024668;81164
8793;2468140;43030
8794;53338;17017
8795;8132777;22649
8796;3945887;53465
8797;4483247;16603
8798;9034522;94028
8799;3220737;93833
8800;7465231;15317
8801;2865072;30299
8802;3608089;15641
8803;7661780;30724
8804;2171497;61474
8805;8995020;48281
8806;2848683;54555
8807;3651203;29442
8808;9287024;18606
8809;4560283;95295
8810;814392;110419
8811;7158386;79789
8812;5424407;59146
8813;1355561;100632
8814;6511252;113156
8815;4346818;34884
8816;2008015;34901
8817;590727;48209
8818;788298;45159
8819;3093804;111590
8820;375619;78239
8821;5707797;113675
8822;280783;50713
8823;113401;89637
8824;4489595;72147
8825;9627628;27485
8826;5563626;81658
8827;4058838;49103
8828;8986484;45506
8829;4845009;30335
8830;2854384;84416
8831;509885;93569
8832;9137267;6653
8833;6341787;113080
8834;610984;8400
8835;9851922;53262
8836;8540410;81294
8837;1916349;11766
8838;8993349;30495
8839;4152134;103406
8840;3811177;99293
8841;2130645;112518
8842;9340912;19869
8843;3232928;61614
8844;9437847;1726
8845;8429136;45375
8846;6091323;10759
8847;2790289;47141
8848;9921634;31023
8849;5554060;68599
8850;7260930;50539
8851;2561555;103643
8852;8078549;55089
8853;7449180;39150
8854;9727892;42821
8855;3379156;57348
8856;1415256;15318
8857;9237744;28086
8858;3877674;26763
8859;3370748;27730
8860;5874228;48887
8861;292043;71514
8862;719758;103389
8863;5090161;84286
8864;1200538;3948
8865;2273770;27645
8866;7972163;32181
8867;4472492;79422
8868;7094770;6189
8869;8867862;100310
8870;9336893;87538
8871;1943128;38224
8872;4428674;6759
8873;3901240;67386
8874;8244777;52663
8875;1118750;119550
8876;3534848;36746
8877;244104;109849
8878;5841343;43426
8879;770775;28141
8880;6408082;44070
8881;9246783;114124
8882;7662636;35940
8883;1971855;99639
8884;5902688;71582
8885;2420379;81755
8886;993909;86242
8887;986714;75582
8888;2105484;45187
8889;1149891;93167
8890;3598757;4396
8891;1734138;82539
8892;4525574;90561
8893;9159551;36602
8894;6706684;35175
8895;8702539;53546
8896;7522975;102371
8897;8985758;2426
8898;7085369;76176
8899;1271743;109481
8900;8215096;62027
8901;5678601;59810
8902;5505340;44036
8903;8550718;98401
8904;1020701;23136
8905;9749077;67668
8906;5808427;79453
8907;9034486;52736
8908;3062193;95279
8909;5134697;10439
8910;4672481;496
8911;6435833;93919
8912;4299174;24243
8913;981059;44776
8914;9005908;11354
8915;7709160;30605
8916;9933935;74833
8917;3740880;20122
8918;9981651;99044
8919;5609255;87473
8920;8536921;29540
8921;3680599;70933
8922;5975519;27072
8923;9876164;54335
8924;6209439;48740
8925;4991348;65157
8926;8408984;106106
8927;6899652;76565
8928;5104482;41463
8929;377634;43200
8930;5559880;92861
8931;503087;73313
8932;5644960;91908
8933;7768486;79311
8934;9642449;95393
8935;4871418;65950
8936;1954601;35185
8937;3284266;116830
8938;3571468;54496
8939;4309974;84125
8940;848827;18619
8941;3133960;81741
8942;5042519;12611
8943;5168857;70207
8944;1155961;93160
8945;563822;12725
8946;556456;14270
8947;4997515;20247
8948;6257007;87332
8949;9485342;9439
8950;283251;15373
8951;8714534;3431
8952;7837828;11209
8953;4026906;33623
8954;9402082;81274
8955;9518198;29719
8956;6649495;39732
8957;1923034;106304
8958;4512590;60092
8959;5053944;57186
8960;5524435;66109
8961;1148361;110514
8962;6786985;107894
8963;4141515;30129
8964;7518031;119504
8965;8277237;92708
8966;5561504;57849
8967;4248124;89468
8968;5892515;66433
8969;599058;92040
8970;3473288;117065
8971;7275494;35894
8972;4653244;68102
8973;3867393;5148
8974;9121613;86168
8975;5522614;113187
8976;2350287;10880
8977;4652496;29884
8978;1343514;106261
8979;7641632;2082
8980;7749566;61850
8981;7198533;114196
8982;2939834;105454
8983;5623510;89824
8984;4350665;57978
8985;387397;61581
8986;6191017;114098
8987;6562610;11641
8988;8855612;119273
8989;4196776;37836
8990;6876607;16750
8991;8117742;110825
8992;9887975;112280
8993;3080040;17549
8994;6556341;112634
8995;363381;65755
8996;9416929;13570
8997;8109967;8888
8998;1794109;34381
8999;6904768;23612
9000;287168;12755
9001;5134549;33175
9002;9770693;102286
9003;5126158;44469
9004;1075019;75452
9005;3217108;12988
9006;6191559;98663
9007;6761540;92696
9008;3763562;72099
9009;7629917;37797
9010;2749208;13535
9011;7288731;97245
9012;9610261;92359
9013;861709;8916
9014;2756980;114767
9015;8544914;97938
9016;256074;84331
9017;7513199;108288
9018;8371706;65037
9019;2348704;110314
9020;6771061;50467
9021;2682036;113454
9022;6036139;23720
9023;6297921;85143
9024;697013;110343
9025;9677352;67010
9026;6111185;64720
9027;873894;84118
9028;8529946;81766
9029;7648926;22322
9030;9215171;76977
9031;2745575;94831
9032;6754422;66082
9033;5086551;86278
9034;8299725;19535
9035;5941443;67758
9036;128475;101995
9037;6925450;49353
9038;93717;58209
9039;7159775;60719
9040;2463063;93457
9041;4065491;53860
9042;7647588;77002
9043;4952242;96111
9044;169260;44028
9045;9401340;41270
9046;7545245;118718
9047;5420209;48083
9048;8861844;102535
9049;177981;20984
9050;6602458;35560
9051;8175494;10474
9052;8037958;119692
9053;8594008;5839
9054;5694998;24198
9055;6977742;62478
9056;5418629;22015
9057;7501877;31076
9058;3659255;24731
9059;5884762;113280
9060;6715982;11941
9061;7127084;51239
9062;9674279;49097
9063;1978278;43618
9064;5939196;8586
9065;2326293;33230
9066;8920245;61321
9067;7968311;47052
9068;9262122;92074
9069;5187440;100445
9070;4441759;72148
